"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"05.05.2020","357,50","360,30","361,00","351,20","205,54K","-0,11%"
"04.05.2020","357,90","351,00","365,00","348,60","245,95K","0,08%"
"30.04.2020","357,60","362,70","367,50","351,40","326,04K","-1,00%"
"29.04.2020","361,20","359,10","365,10","353,40","256,53K","0,58%"
"28.04.2020","359,10","368,30","372,40","358,30","328,81K","-2,42%"
"27.04.2020","368,00","367,50","374,00","366,10","328,00K","1,27%"
"24.04.2020","363,40","351,60","373,40","344,00","446,10K","2,45%"
"23.04.2020","354,70","343,00","354,70","342,00","303,81K","2,22%"
"22.04.2020","347,00","336,00","347,00","334,00","259,67K","3,27%"
"21.04.2020","336,00","342,60","344,20","336,00","187,42K","-2,67%"
"20.04.2020","345,20","339,00","346,00","335,00","224,06K","1,68%"
"17.04.2020","339,50","338,30","344,20","337,00","233,06K","1,59%"
"16.04.2020","334,20","342,80","344,60","332,70","416,49K","-2,34%"
"15.04.2020","342,20","343,70","344,90","338,30","571,74K","0,06%"
"14.04.2020","342,00","331,00","342,80","324,60","414,13K","3,95%"
"09.04.2020","329,00","331,00","333,90","319,70","688,44K","6,51%"
"08.04.2020","308,90","295,00","311,80","293,00","303,78K","2,05%"
"07.04.2020","302,70","329,00","331,60","302,70","566,76K","-4,87%"
"06.04.2020","318,20","305,00","318,70","304,30","399,01K","7,14%"
"03.04.2020","297,00","289,00","297,80","285,10","414,09K","3,20%"
"02.04.2020","287,80","282,10","287,80","276,50","289,44K","2,02%"
"01.04.2020","282,10","283,50","287,90","279,00","268,50K","-2,42%"
"31.03.2020","289,10","283,00","289,90","281,20","355,10K","2,92%"
"30.03.2020","280,90","280,00","280,90","273,20","279,02K","0,68%"
"27.03.2020","279,00","282,50","283,80","274,60","284,03K","-0,75%"
"26.03.2020","281,10","275,90","281,80","273,50","294,82K","1,26%"
"25.03.2020","277,60","284,00","287,70","272,00","382,92K","0,36%"
"24.03.2020","276,60","277,10","280,60","268,30","433,76K","4,30%"
"23.03.2020","265,20","257,10","272,00","250,00","439,02K","-0,49%"
"20.03.2020","266,50","281,00","283,30","256,40","934,66K","-2,56%"
"19.03.2020","273,50","258,30","273,50","256,50","511,95K","5,88%"
"18.03.2020","258,30","269,50","281,20","255,30","715,11K","-3,83%"
"17.03.2020","268,60","262,00","272,80","255,20","861,02K","6,59%"
"16.03.2020","252,00","235,90","272,00","222,00","982,18K","3,32%"
"13.03.2020","243,90","230,00","253,00","223,80","1,24M","12,86%"
"12.03.2020","216,10","228,00","235,00","205,20","1,33M","-13,90%"
"11.03.2020","251,00","271,00","271,70","242,00","797,22K","-7,14%"
"10.03.2020","270,30","275,00","280,00","268,00","454,37K","0,11%"
"09.03.2020","270,00","266,00","284,00","259,50","706,20K","-7,91%"
"06.03.2020","293,20","294,60","294,90","283,00","363,93K","-1,48%"
"05.03.2020","297,60","303,00","305,50","294,20","303,55K","0,68%"
"04.03.2020","295,60","300,30","304,40","292,50","412,46K","-3,34%"
"03.03.2020","305,80","295,00","306,90","290,20","745,53K","7,52%"
"02.03.2020","284,40","287,90","298,00","272,00","677,21K","2,12%"
"28.02.2020","278,50","276,00","286,00","261,60","1,11M","-4,79%"
"27.02.2020","292,50","308,00","311,00","290,70","458,10K","-4,97%"
"26.02.2020","307,80","301,60","316,60","297,00","527,80K","0,16%"
"25.02.2020","307,30","316,20","321,70","305,30","615,23K","-4,03%"
"24.02.2020","320,20","327,60","330,00","319,00","400,03K","-3,26%"
"21.02.2020","331,00","328,00","334,00","326,60","202,85K","0,76%"
"20.02.2020","328,50","330,60","331,90","326,60","197,25K","-0,70%"
"19.02.2020","330,80","330,00","331,90","325,70","306,09K","0,55%"
"18.02.2020","329,00","325,40","330,80","323,00","114,45K","0,92%"
"17.02.2020","326,00","327,60","336,00","323,60","171,20K","0,00%"
"14.02.2020","326,00","319,30","326,80","317,50","397,18K","2,29%"
"13.02.2020","318,70","313,10","318,70","312,20","253,25K","1,76%"
"12.02.2020","313,20","311,00","315,80","308,40","234,32K","0,87%"
"11.02.2020","310,50","313,00","317,00","310,50","216,76K","-0,06%"
"10.02.2020","310,70","310,90","313,40","310,00","122,26K","0,62%"
"07.02.2020","308,80","313,30","316,80","307,40","234,34K","-1,56%"
"06.02.2020","313,70","309,50","314,50","305,70","331,44K","1,85%"
"05.02.2020","308,00","303,00","320,60","302,30","787,82K","0,98%"
"04.02.2020","305,00","293,50","305,00","290,30","665,75K","3,92%"
"03.02.2020","293,50","280,60","293,50","279,50","590,14K","4,23%"
"31.01.2020","281,60","278,00","281,60","274,50","555,27K","1,33%"
"30.01.2020","277,90","277,00","278,40","274,00","335,48K","0,22%"
"29.01.2020","277,30","277,00","277,90","274,20","399,48K","0,36%"
"28.01.2020","276,30","271,50","276,30","271,50","245,63K","1,96%"
"27.01.2020","271,00","277,10","279,30","268,30","262,72K","-1,81%"
"24.01.2020","276,00","273,00","277,50","271,20","329,15K","0,73%"
"23.01.2020","274,00","274,00","278,50","272,80","455,07K","-0,58%"
"22.01.2020","275,60","281,90","284,00","274,40","497,12K","-1,15%"
"21.01.2020","278,80","281,70","285,70","273,60","442,06K","-0,96%"
"20.01.2020","281,50","268,70","282,60","267,10","763,17K","5,63%"
"17.01.2020","266,50","253,80","268,00","243,00","2,79M","-5,60%"
"16.01.2020","282,30","282,50","286,00","279,20","248,31K","-0,32%"
"15.01.2020","283,20","289,40","289,60","282,70","262,72K","-1,84%"
"14.01.2020","288,50","290,50","291,80","286,20","269,72K","-0,72%"
"13.01.2020","290,60","287,80","290,60","284,20","209,12K","1,96%"
"10.01.2020","285,00","289,50","292,70","284,50","264,61K","-1,25%"
"09.01.2020","288,60","284,00","288,60","283,00","194,90K","2,67%"
"08.01.2020","281,10","283,50","283,80","277,30","224,47K","-0,95%"
"07.01.2020","283,80","287,10","288,40","282,90","212,87K","-0,77%"
"03.01.2020","286,00","287,00","289,80","281,10","243,98K","-0,28%"
"02.01.2020","286,80","282,00","286,80","281,00","167,49K","2,61%"
